label,risk_score
-1,0.05161505205889688
-1,0.07775109667778703
-1,0.17786862811668291
-1,0.03547284260321128
-1,0.009663809172203757
-1,0.058761323127780755
-1,0.04443171804301403
-1,0.0036014291710185506
-1,0.022823812778874523
-1,0.4715926799400912
-1,0.14612427318429008
-1,0.03508613459040344
-1,0.003185234638399187
-1,0.02451644404318568
-1,0.011374176129468425
-1,0.011480067120634478
-1,0.04854730183782159
-1,0.08045436214821333
-1,0.008373837864125428
-1,0.15318899818507872
-1,0.26988664610766333
-1,0.023463622285175345
-1,0.42493636453729894
-1,0.1705778049527001
-1,0.006848843536005763
-1,0.015501097630808112
-1,0.17555272063760372
-1,0.09526168034918857
-1,0.029842856488666362
-1,0.004112140068842669
-1,0.019097352575337026
-1,0.08030482692137657
-1,0.01540770365951115
-1,0.04250485277823949
-1,0.0063112567076581095
-1,0.2095175374882575
-1,0.2759811628779402
1,0.5657893419545229
-1,0.18727201227132984
-1,0.3036930596835147
-1,0.29135821224710623
-1,0.054623686165467936
-1,0.1989708660435818
-1,0.0015271162831464744
-1,0.11743335322659593
-1,0.008066569779181092
-1,0.04194592647672888
-1,0.044726207024460514
-1,0.07864083910625305
1,0.9140494032368894
-1,0.014580644691062444
-1,0.04762511191089366
-1,0.04785279752210208
1,0.9180883324026582
-1,0.26575570105859275
-1,0.005764506865379196
1,0.8179537163882407
-1,0.07402152190583385
-1,0.0704304236229067
1,0.6743560729804111
-1,0.013379546693486056
-1,0.004065175781249696
-1,0.003696881553145391
-1,0.0817439636638803
-1,0.015603098766242655
-1,0.039887333580483665
-1,0.20540737507250426
-1,0.40667029497966184
-1,0.02775408598792708
-1,0.3899895231040307
-1,0.002387882874786016
-1,0.07295547596450819
-1,0.04004370670637131
-1,0.010631025510250506
-1,0.22401249133035814
-1,0.03048293196254823
-1,0.0007147555871645814
-1,0.335089072999416
-1,0.0033957977443608844
-1,0.04394196581686645
-1,0.007119367861996022
-1,0.2509279009629834
1,0.8249618057339588
-1,0.26484326875483344
-1,0.038085254362387334
-1,0.24280825751159849
-1,0.025120574883994443
-1,0.15352025282062434
-1,0.4138843128317078
-1,0.23716249454712693
-1,0.0037715874476616598
-1,0.0529639295451072
-1,0.12062141818791888
-1,0.002989138362398862
1,0.9966693399833833
-1,0.21869860079109305
1,0.6915761518370367
-1,0.24019804064685918
-1,0.0582107286155582
-1,0.026338844326177953
-1,0.08422017461370854
-1,0.005290511733440235
-1,0.4072607194934164
-1,0.039047952805250793
-1,0.016286133179349373
-1,0.174889802241523
-1,0.003770616428597235
-1,0.0013575459569443024
-1,0.3712759928171072
-1,0.28257066463633207
-1,0.01546459995946306
-1,0.01767315884106614
-1,0.015645025478628144
-1,0.1473155361834861
1,0.6143099992491884
-1,0.005895334409773245
-1,0.26117332178509134
-1,0.02085957709995974
-1,0.12118182339033626
-1,0.0023301946346191097
-1,0.1873641802581277
-1,0.09371786374548595
-1,0.034446409100495554
-1,0.22569741184773098
-1,0.03324821627591753
-1,0.0033676453021114112
-1,0.003986513961475561
-1,0.10609427129163165
-1,0.03185950242700541
-1,0.14253914349714011
-1,0.07051912689104134
-1,0.07703336487129693
-1,0.0015624004335764775
-1,0.22036638509097445
-1,0.026922013766122205
-1,0.08013833851569027
-1,0.008665092435151053
-1,0.005306761046866683
1,0.5761791990986506
-1,0.010761770172446294
1,0.6689816327673956
-1,0.03084315936323375
-1,0.1459481167883358
-1,0.43706208064987745
-1,0.003612543138527254
-1,0.10186945088580997
-1,0.41668922381562945
-1,0.0977229640958607
-1,0.2472513244010186
-1,0.012429231170757515
-1,0.05945994014064952
-1,0.06215401768495215
-1,0.4441949199126768
1,0.8947177839388273
-1,0.022580401644699585
-1,0.016532919513024512
-1,0.0445135330189302
-1,0.19689150029620908
-1,0.40602854247875103
-1,0.01827282426260616
-1,0.3374121616950027
-1,0.06805160094947058
1,0.6664319412286384
-1,0.04158440278540124
-1,0.005481155043735435
-1,0.4090389527036839
-1,0.18382398294229826
-1,0.022660873390391426
-1,0.32969878718575074
-1,0.29701625906485946
-1,0.21892245495409243
-1,0.003965329415143102
-1,0.07257296335067363
1,0.7304800804884175
-1,0.003946284961491326
-1,0.10021717109021093
-1,0.30790732431409534
-1,0.07469822817158836
-1,0.02946416423751265
-1,0.008134942570624883
-1,0.15986473439723659
-1,0.3856836141181746
-1,0.04841395620675102
-1,0.005435198099056032
-1,0.012390924771559857
-1,0.013607204576886203
-1,0.11453516046707787
-1,0.01780500286029359
1,0.6445383904344899
-1,0.014346244229844795
-1,0.021770245103553812
-1,0.10316245542715281
-1,0.09300861296456273
-1,0.005708729722800017
1,0.5801380581311671
-1,0.19021931048362198
-1,0.33167254014298175
-1,0.0280631221688295
-1,0.0734861696550846
-1,0.023978325260460346
-1,0.0240346885552267
-1,0.03458002146216133
-1,0.1841190457861448
-1,0.13456578370731265
-1,0.17877232569487156
-1,0.08486040310201327
-1,0.014351127603377567
-1,0.16511405394213402
-1,0.06465721054498474
-1,0.051501881309455065
-1,0.006892712267282888
-1,0.0928597260410107
-1,0.004657831670576092
1,0.5689487698379969
-1,0.041123647472125366
-1,0.006780486424372742
-1,0.005825775549612241
-1,0.0032171834630751244
-1,0.17376594462575645
1,0.5064785276729425
-1,0.1325677906522682
-1,0.006272442442242815
-1,0.2541473069662382
-1,0.2780760459122706
-1,0.05767816985145733
-1,0.18571082481025974
-1,0.010473630598238755
-1,0.019836858706509083
-1,0.16501688642304072
-1,0.033013564461915494
-1,0.07519181310484062
-1,0.033708869383227244
-1,0.1688677755170505
1,0.9516969379785171
-1,0.016718312561114713
-1,0.4596227942355955
-1,0.007671244941282826
1,0.6220240849959865
-1,0.03535204434054091
-1,0.007543318948858323
-1,0.030166027669404058
-1,0.0052983305781223854
-1,0.08255922966438169
-1,0.00918957881047509
1,0.760372055229994
-1,0.008269341469408763
-1,0.10667630274264624
-1,0.004602525147146376
-1,0.13554948332701128
-1,0.1383385127580318
-1,0.1447424637891321
-1,0.11976655479168294
-1,0.07612204002651969
-1,0.012311772247125381
-1,0.0554223049914566
-1,0.11721145659067125
-1,0.43139747688219043
-1,0.0038079933710586425
-1,0.028609367882640017
-1,0.009090927985080398
-1,0.026469452257883278
-1,0.006660338930576823
-1,0.023294791190402547
-1,0.012845398267675685
-1,0.3011604555153222
1,0.6847375399368163
-1,0.06864481246226367
-1,0.07556683273205334
-1,0.013646204930379423
-1,0.013326333983978915
-1,0.027124310065414037
-1,0.08522276466634976
-1,0.18143498635457006
-1,0.010263943929672613
1,0.8656780652185673
-1,0.013258192986006268
-1,0.007805473076246206
-1,0.0960521894089368
-1,0.017167220420966176
-1,0.3289181719565837
-1,0.034093473604119434
-1,0.06050018104532117
-1,0.0153608950687875
-1,0.01080569367210111
-1,0.00889316584631704
-1,0.010078684217819642
-1,0.022332256590212853
-1,0.029731153971502677
-1,0.12163005266485476
-1,0.001119824740893429
-1,0.0037564587548856226
1,0.8559690503663563
-1,0.038831559526122945
-1,0.02061424038855548
-1,0.08458195758760631
-1,0.09844603324411991
-1,0.07383592721432254
-1,0.006547907308105132
-1,0.12170671472291202
-1,0.06989832765065872
-1,0.4516547791162677
-1,0.16543975303128497
-1,0.05347125451654278
-1,0.058664637354175445
-1,0.38387453651604514
-1,0.08063300622152102
-1,0.1134918910880728
-1,0.20083837477336194
-1,0.30753262502946715
-1,0.04841799179168726
-1,0.03560898859297752
-1,0.021564372411537594
-1,0.09751936557895319
-1,0.21802408301844947
-1,0.1742306417049236
-1,0.025425917020401145
-1,0.08438786716311408
1,0.7651206788248424
-1,0.04106700221289967
-1,0.1191247095010824
-1,0.31321726647541626
-1,0.00899172041129885
-1,0.006769393415353389
-1,0.000998377848028261
-1,0.0041866288549034705
-1,0.013656987957755518
-1,0.44513060720285247
-1,0.03283730645243481
-1,0.03331212063424284
-1,0.008791824438282586
-1,0.035216389146072655
1,0.5707086349549393
-1,0.006896653916647115
-1,0.008194440575222908
-1,0.005546390779102143
-1,0.05040749210220305
1,0.5309133742382588
-1,0.0043402722841103065
-1,0.04441571890643137
-1,0.04618132745621009
-1,0.0025446274117378966
-1,0.23752875289874797
-1,0.013941028301018756
-1,0.08091302926573164
-1,0.06640185823247924
-1,0.2856209326527235
-1,0.002644099597997983
-1,0.009106474308120017
-1,0.03779089924523411
-1,0.011415594694280442
-1,0.01113608386573141
-1,0.024292929054791947
-1,0.04132606796850319
-1,0.03843827478341685
-1,0.11971756271670235
-1,0.2413820216275672
-1,0.018213427485028563
-1,0.01379328145668592
-1,0.15266034499570136
1,0.6790052810580864
-1,0.025463073952260804
1,0.9912803956313565
-1,0.025617510458926386
-1,0.0035832503926191417
-1,0.06754338065029473
-1,0.09471133631133422
-1,0.01312492010557766
-1,0.02401162832417122
-1,0.009964416855158434
-1,0.011684663819535998
1,0.5817728078757609
-1,0.009585482593494732
-1,0.219077517342536
-1,0.0017833750126278075
-1,0.05476871366358812
-1,0.005511418843065
-1,0.01326389194263683
-1,0.3258669459389554
-1,0.18731638139305304
-1,0.02222612390979796
-1,0.0002682546458703619
-1,0.056273682487065414
-1,0.01312978680554676
-1,0.05705506587504044
1,0.9293594365072502
-1,0.009396368529159016
-1,0.20700215400787048
-1,0.18407522932280806
-1,0.32677210518230293
-1,0.2217074207117559
-1,0.005448358204138473
-1,0.055891104379603124
-1,0.033212470029987576
-1,0.09540291494228047
-1,0.26276918229478347
-1,0.2244929853543754
-1,0.05209040362925768
-1,0.015047851212355473
-1,0.03524235706370605
-1,0.0019499370171786724
-1,0.003068968487080474
-1,0.009246900129719357
-1,0.018379949567731816
-1,0.06969296591492782
-1,0.07480412807825022
-1,0.22213195119856124
-1,0.01155003988159951
-1,0.003095876081902408
-1,0.10730328238458575
-1,0.11310202281491556
1,0.8087644648869767
-1,0.34327013995899397
-1,0.275140842644433
-1,0.08438225076161723
-1,0.2840649150101538
-1,0.029793100549874982
-1,0.12582377067811626
-1,0.10907916394410369
-1,0.004399396894909118
-1,0.13809822298191313
-1,0.01666386394806102
-1,0.01565858138295322
1,0.5783300029183319
-1,0.20399008778101224
-1,0.4836127617677932
1,0.535013254351607
-1,0.020972388281448966
-1,0.1425166369651508
-1,0.11228440263858452
-1,0.027557650055784963
-1,0.2518841934393045
-1,0.052272889915557105
1,0.5690628181491897
-1,0.005490764096251548
-1,0.027332379417551726
-1,0.004892998031702653
1,0.6976067115506288
-1,0.014505979901380093
-1,0.012447130957776881
-1,0.003012793917897684
-1,0.08841787395121968
-1,0.037735229842564874
-1,0.06908012982945651
-1,0.24357024052602297
-1,0.023478533719081034
-1,0.05993861838689466
-1,0.015027125272309632
-1,0.1510216929311188
-1,0.019721256521097356
-1,0.03397147865620059
-1,0.07280607816332595
-1,0.014765747038660378
-1,0.0535992344085904
-1,0.06451063334480152
-1,0.34892434832787056
-1,0.37118097646853176
-1,0.20327765357787436
-1,0.3429563313427468
-1,0.0543758622139103
-1,0.06244556595797226
-1,0.09054553759093502
-1,0.01492120686914805
-1,0.44218770400825425
-1,0.3287678842407428
-1,0.01842269199438634
-1,0.0134044501418518
-1,0.014451252557437743
-1,0.0529690586226283
-1,0.1140677860771131
-1,0.10839194905229872
-1,0.0011199398999592492
-1,0.04888143313310889
-1,0.004099552005296769
-1,0.02376551932095088
-1,0.016913232879837883
-1,0.04561417547998451
-1,0.11507891451175342
1,0.9930021648464529
-1,0.0032344329724480936
-1,0.2642508921296044
-1,0.0014131670714018813
-1,0.0638158041382948
-1,0.021212267766247128
-1,0.019005568406031122
-1,0.05102668978136727
-1,0.16789906035563948
-1,0.19420855384154728
-1,0.22619489798914985
1,0.5948198195489688
-1,0.01371694397586801
-1,0.034608061009558606
-1,0.1190410941375742
-1,0.03580479399335306
-1,0.012937001462597329
-1,0.021883821535394928
-1,0.027493664866292455
-1,0.12566750679081345
-1,0.007789059074091282
1,0.6993639000208044
-1,0.03542648599112326
-1,0.471338358159326
-1,0.06674039869428904
1,0.8416580866037274
-1,0.2349824366090053
-1,0.05436398247848902
-1,0.027824402867225245
-1,0.012007487752553234
-1,0.01659530421000628
-1,0.0427033086493959
-1,0.04167902036405895
-1,0.06794331500093355
-1,0.4853269912139164
-1,0.03177897152963493
-1,0.10501673514192059
-1,0.029360484953960243
-1,0.021292270305940705
-1,0.027504180853086868
-1,0.02195804896238125
-1,0.013846876606054619
-1,0.07353430323364753
1,0.5106936174835796
1,0.5105969521338413
-1,0.49364979922198254
-1,0.09101154592090199
-1,0.325918736308598
-1,0.049581765996164054
-1,0.013583589303910733
-1,0.02794220899805742
-1,0.00613425327072962
-1,0.12524469066717145
-1,0.07187901651120375
-1,0.016171617328635743
-1,0.01685316540167915
-1,0.006047811816760402
-1,0.04372752636052685
-1,0.031517377564527084
-1,0.021772358619070453
-1,0.38587985054370155
1,0.9970479970657
-1,0.03597627355667161
-1,0.057522162152616144
-1,0.014074767495475577
-1,0.33320428569461447
-1,0.04000987893219911
1,0.8233811650424564
-1,0.07893186857806761
-1,0.01730244180167405
-1,0.022329901742532295
-1,0.00680123512725923
-1,0.06969152662742258
-1,0.138088996811068
-1,0.011969930817108735
-1,0.07960995995493854
-1,0.3088517823200026
-1,0.0428895914851593
1,0.590271686968675
-1,0.33357904701805496
-1,0.18617288343669397
-1,0.007834099667852533
-1,0.0008453034573142029
-1,0.020544568731848893
-1,0.013527235043332916
-1,0.03550327937232674
-1,0.055883815455015334
-1,0.36633145631942887
-1,0.06986971297809673
-1,0.018357261105816532
-1,0.049132971399884276
1,0.5055620531195628
-1,0.012894316358315415
-1,0.026590402969011575
1,0.6773564848864915
-1,0.4365138384210516
-1,0.1135912210548827
-1,0.32515774091134064
1,0.7098083257025188
-1,0.124720949862356
-1,0.21133764251036355
-1,0.04395373068406354
-1,0.261857190805867
-1,0.029843572020561576
-1,0.012966882167159015
-1,0.15429151373948555
-1,0.06621683173241155
-1,0.04192559553341987
-1,0.030428317484006064
-1,0.01897010178981906
-1,0.021464528038110726
-1,0.037685376344926164
-1,0.07547964559247879
-1,0.020824134727717724
-1,0.11308250139996866
1,0.6893773717560814
-1,0.01598932985829741
1,0.9877292274296386
-1,0.0014586143274301206
-1,0.4580821719397348
1,0.7132084995026644
-1,0.05849106584541591
-1,0.018564669346749725
-1,0.008892262008304425
-1,0.09232947529969104
1,0.5096121988298297
-1,0.04449508550935176
1,0.6741813435357946
-1,0.05196249089249651
-1,0.012805574866579272
-1,0.07382201264261216
-1,0.04168507285916435
-1,0.1692117620750868
-1,0.21550875475378053
1,0.5558309566755112
-1,0.01685961188689598
1,0.5076300394771555
-1,0.024494051360009855
-1,0.018862079991716706
-1,0.06035504653071869
-1,0.15772902438270683
-1,0.01821050978718009
-1,0.2098423184775986
-1,0.16461106755444616
-1,0.010499560399742897
-1,0.03860767669365359
-1,0.02086809132039202
-1,0.3374735853186402
-1,0.48921976873820544
-1,0.2826744383907933
-1,0.020375290994605874
-1,0.12477955420336494
-1,0.19389122836605108
-1,0.002319514007156619
-1,0.011494508040381548
-1,0.05483938101113681
-1,0.028359971533837427
-1,0.008721693032036088
-1,0.27377847903080943
-1,0.039055640342979495
-1,0.029898684650932636
-1,0.028342266449202964
-1,0.021336060328560762
1,0.9755414301223441
-1,0.1876908346941497
-1,0.004611111753906652
-1,0.16289176650342047
-1,0.04368861064898613
-1,0.07239800240997965
1,0.7475836026348336
-1,0.16089656513891845
1,0.749551703461815
-1,0.2642357376706174
-1,0.09572159596418427
-1,0.247524439904925
-1,0.08694104805925522
-1,0.182936393002984
-1,0.021084106730782908
-1,0.058195949321370066
-1,0.159351936378839
-1,0.16657088070945245
-1,0.12345126129969979
-1,0.005300654277250198
-1,0.07061879149479386
-1,0.005563018498938793
1,0.957732343095987
-1,0.3018798262552785
1,0.9125349137611802
-1,0.015050057161668061
-1,0.003625448257371439
-1,0.030229465415038848
-1,0.010394162858028216
-1,0.037807442770921816
-1,0.011842393959714674
1,0.7072028689521972
-1,0.22443830787041913
-1,0.3669248975548163
1,0.6775100958787051
-1,0.2771531771044437
-1,0.36117463209048295
-1,0.009062323742610958
-1,0.010586189656619302
-1,0.21470434225521318
-1,0.025710126574141637
-1,0.002532915406610985
-1,0.19024792242534785
-1,0.008887869837829559
-1,0.05015824300957021
-1,0.019560583477973053
-1,0.09147606155202269
-1,0.011409941470016404
-1,0.014389646582527062
-1,0.009865155464448326
-1,0.0074055779308188074
1,0.6884858091500435
-1,0.09176850299675753
-1,0.37977707422958107
1,0.7424254544659525
-1,0.10151438471267693
-1,0.006886475849658152
-1,0.023104263285888497
-1,0.05796296249277391
-1,0.009367903221013506
-1,0.0389458266227828
-1,0.143132966984899
-1,0.06533701336048603
-1,0.13241081102535648
-1,0.04894186243347359
-1,0.07724056583416514
-1,0.002546688533672154
-1,0.021127208082632704
-1,0.02564255085090225
-1,0.4655211360276754
-1,0.16036856052813783
-1,0.093245602706412
-1,0.0064549078730765045
-1,0.1251961308441356
-1,0.07548357272359495
-1,0.016786617091146348
-1,0.054150145079604375
-1,0.24733771747379954
-1,0.026617890941287307
-1,0.19850650641098605
-1,0.19299895933148767
-1,0.036264435551917495
-1,0.08471040272377543
-1,0.022356212732808488
-1,0.00840009374336069
-1,0.008001348561663605
-1,0.022707500741932965
-1,0.04289296674587487
-1,0.013734718162202253
-1,0.1002406175785071
-1,0.18139299556668173
-1,0.12734860698557998
-1,0.02639360460592056
-1,0.014489937119155584
-1,0.12131333627015287
-1,0.004157899913404808
-1,0.044351982884598955
-1,0.056739957063400945
-1,0.06170587129489824
-1,0.10304005936846297
-1,0.012218456303154903
-1,0.0024760016442836293
-1,0.004434545446560371
-1,0.2458498830926159
-1,0.15761801982364299
1,0.9610190967417517
-1,0.009950740497471139
-1,0.3018364748888341
-1,0.0052044927268012795
-1,0.37391612772089594
-1,0.0033834267492885185
-1,0.10697214773775672
1,0.999903568566895
-1,0.07310885869489833
-1,0.023561537488820925
-1,0.04353518861922532
-1,0.021663241802085023
-1,0.08716298641809367
-1,0.24396465975360201
-1,0.4448673668977316
-1,0.08608561673262029
-1,0.06393594552814318
-1,0.009471098561511977
-1,0.03712316203956511
-1,0.13188469555300172
-1,0.24305198288151122
-1,0.18636491515390366
-1,0.0017676300706552326
1,0.6808202855516058
-1,0.07966100013008022
-1,0.1597505019084447
1,0.9243673548648688
-1,0.05434753677580898
1,0.6336867462959643
-1,0.23181948818441528
-1,0.2063541991181827
-1,0.20462121931766458
-1,0.045897619311233435
-1,0.006917444498344648
-1,0.009228979337284761
-1,0.1263661043423855
-1,0.039385633676240366
-1,0.35331151503830494
-1,0.02811427118350999
-1,0.20506453025684193
-1,0.00038786644211856767
1,0.5941177370508437
1,0.9810140976924461
-1,0.09029287686140137
-1,0.07901486607782433
-1,0.09901010686372608
-1,0.14865557422088588
1,0.5194186913957005
1,0.7281291410912262
-1,0.367868959341061
-1,0.034012601744420085
-1,0.01114519761551071
-1,0.36358585809500105
-1,0.048489919367506275
1,0.70921844395409
-1,0.19835870239335102
1,0.6053033350194665
-1,0.2683302910589719
-1,0.006758499650239759
-1,0.27598943668253456
-1,0.2565447310710004
-1,0.027080916323395467
-1,0.40867051445432073
-1,0.1259653666897193
-1,0.14373773948611404
-1,0.3927845984672477
1,0.8631197581357516
1,0.5055425165650057
-1,0.028430358369414165
-1,0.03120184637398472
-1,0.25930171275927205
-1,0.09609849985839572
-1,0.009622105051152111
-1,0.03391969080474672
-1,0.08070511965393676
-1,0.06163797001583877
1,0.5785262557495904
-1,0.012136387167832855
-1,0.22221999333406064
-1,0.0324973692847592
-1,0.05488850734814896
-1,0.01574267991325819
-1,0.18927524475112972
-1,0.025639702104933142
-1,0.30083749752437733
-1,0.07476069449978044
1,0.5289595900569043
-1,0.010503041012285361
-1,0.04872525701333845
-1,0.12406998176723982
-1,0.034222652744121854
-1,0.005414372082367546
-1,0.010726284273576915
-1,0.11854416927741818
-1,0.12192684099591686
-1,0.010530394180877018
-1,0.03505940104604075
-1,0.3355021789978516
-1,0.0026325386140852464
-1,0.08898956988711947
-1,0.10685757995095418
-1,0.16497863688901243
-1,0.19616837600547066
1,0.5587873810327384
-1,0.007143865966619283
-1,0.2403029967635321
-1,0.3644959193015384
-1,0.0801921880947228
-1,0.11278583490895955
-1,0.014946902245713224
-1,0.022809025789395133
-1,0.1834228763142665
-1,0.16319105963042294
-1,0.013564155998545838
-1,0.2690405807647936
-1,0.3609410635114293
-1,0.1771183629126077
-1,0.1418035493000857
1,0.994333455820807
1,0.6290147013733502
-1,0.045591513900205015
-1,0.05533737528127611
-1,0.1311358555221426
-1,0.06275029466707645
-1,0.15488180009803135
-1,0.0877903577030442
-1,0.36997830727718195
-1,0.005366546810405971
-1,0.3796061974084433
-1,0.3667301289368465
-1,0.16859315029321528
-1,0.029864025414919355
-1,0.01100147811242981
-1,0.0024207097751394947
-1,0.07719724156673828
-1,0.04682607921723864
-1,0.32581532497927995
-1,0.002617358407299123
1,0.6434254031826387
-1,0.016891612113914753
-1,0.014631952147743594
-1,0.1175520467587806
-1,0.040916144650923775
-1,0.3938785767617443
-1,0.026615570401564623
1,0.6852866619452744
1,0.8545759292512868
-1,0.03611350855011361
-1,0.020961896580081192
-1,0.08587312658433559
-1,0.21689064382302198
-1,0.3108744348799221
-1,0.19070796789523767
-1,0.3891519645550417
-1,0.11508904017534846
-1,0.06615374103917708
-1,0.14453622670283936
1,0.6898203755141609
-1,0.09735036336685204
-1,0.006142979198918586
-1,0.0029805968534388685
-1,0.003991475253375508
-1,0.11518906967177248
-1,0.04735376242435587
-1,0.04457558993520399
-1,0.006863952550319857
-1,0.031560101569218416
-1,0.0941909731033776
-1,0.03725530378418046
-1,0.1036920112679023
-1,0.0012305684641608964
-1,0.01132807303399294
-1,0.04276876155783188
-1,0.025548901238007307
1,0.6028439507947233
-1,0.14649204241358352
-1,0.006441086520372931
-1,0.002369321183532432
-1,0.04811500697838627
-1,0.04169899735494156
-1,0.008451198695922498
-1,0.0029136723178830545
-1,0.054382234421891176
-1,0.06146183153153019
-1,0.16345191769418094
-1,0.03829840223544729
1,0.5921250297958118
-1,0.29058532442988344
-1,0.36927544984335364
-1,0.058779651340149536
-1,0.029398518136727253
-1,0.16036948544485644
-1,0.016450375384554947
-1,0.04647470384439037
-1,0.1539207333949025
-1,0.0082376057247512
-1,0.060038908038848426
-1,0.03534941559423018
-1,0.0933515308147659
-1,0.018912785476451453
-1,0.014247845129820101
-1,0.27374854778258606
-1,0.039330756687819324
1,0.5855823308297111
-1,0.011479213001756987
-1,0.10769537345812787
-1,0.018322002712821965
-1,0.04330909660461998
-1,0.36921492055529737
-1,0.212175758329029
-1,0.09293225219739173
-1,0.008069903890720945
-1,0.024497757216779964
-1,0.2888243168025751
-1,0.021714244904028138
-1,0.05191484244604407
-1,0.09128868740567202
-1,0.033481590575576106
-1,0.017787495613080215
-1,0.07026306918795061
-1,0.0020393397458976447
-1,0.27270016159333116
-1,0.0025601745710366894
-1,0.03258369411662503
-1,0.04645722166776583
-1,0.006687210964380775
-1,0.06247597969483338
-1,0.4546569547969609
-1,0.20030368943520593
-1,0.0015089275189788657
-1,0.4008528575281583
-1,0.25320543513390914
-1,0.32404345321131467
-1,0.05052637948855242
-1,0.10877621759168594
-1,0.06440395328466697
-1,0.11206689440501792
-1,0.041887574880558415
-1,0.0047992134432085385
-1,0.0029603608750228528
-1,0.11538206199808711
1,0.8817971010443254
-1,0.0348822076457437
1,0.7032242403748716
-1,0.049229823772234886
-1,0.01737670882004598
-1,0.026550065490297748
-1,0.03336240194566786
-1,0.038110194479979494
-1,0.37627477291107847
-1,0.011235089664871956
-1,0.012156544270723196
-1,0.02251733711094913
-1,0.07970868610140698
-1,0.011260908360886493
-1,0.0037346199342916664
-1,0.06354584172873327
-1,0.06781746253786682
1,0.6878204374727196
-1,0.07889695071093863
-1,0.012644214789960096
-1,0.011760279351791253
-1,0.10385654083167446
-1,0.016819238518234532
-1,0.028423501069387402
-1,0.10541789612595474
-1,0.011565846879830406
-1,0.030253936933576562
-1,0.010204802753541086
-1,0.366322782085214
-1,0.48140200639657704
